samples
-142.42272947920694
-137.09942319138665
-148.9766010888516
-142.25345361491674
-140.05383520310636
-125.42582052351244
-148.77241773286732
-137.11022843151068
-134.63581462267524
-136.8906349326989
-122.76102603021636
-145.09555679502083
-151.5689825829283
-143.78845368737763
-140.23347932819416
-144.48364095730486
-133.78098004956667
-133.49146198627065
-138.6923994071508
-138.7361598710669
-144.76066733635807
-122.1804946337822
-148.29462015961857
-148.4170260809744
-133.1667111738361
-145.95095287542105
-134.1114518476984
-136.90537187357555
-142.25709447146912
-131.8437487228333
-140.63337271944673
-152.00822954337892
-142.92655654579124
-144.26755817902546
-134.1632644308744
-140.87518559999756
-139.6549615093818
-130.45425971349363
-142.05862427046813
-140.76375751756476
-143.70622951493502
-139.9865454094967
-136.59052359181072
-138.68678208122495
-143.62959694619656
-144.2542378183827
-139.90373673220193
-133.16071101857708
-128.6665209969744
-142.59002942080878
-131.17655696980745
-143.9916134865233
-135.02662440210523
-143.78446483721171
-137.46829237710858
-138.6549882455385
-145.83953132035265
-139.32303895045885
-130.0870604724286
-133.77817830586008
-136.1587048985179
-148.18442083959954
-144.1491686400841
-140.74074189503756
-138.80844298613306
-146.06627973448164
-144.45678525646662
-141.6878399877209
-137.67256914295402
-151.9975036667554
-121.87583851494402
-134.7603611140776
-138.52962744681622
-124.36298658140095
-143.77996755206962
-143.73109404591338
-146.5305110296136
-127.63358100903699
-135.745680561008
-142.84523767915394
-140.36724914121018
-143.4430006921461
-145.85648299585952
-142.89394874764986
-150.13464248885572
-140.1459695782811
-147.04056476771692
-140.106140581784
-150.67320322851748
-138.47405006974589
-138.5591167247441
-144.66229019297015
-129.43150882477198
-150.91640350448634
-141.549734840897
-125.36790842327804
-143.50974513740954
-127.87870218575958
-143.0546854531713
-148.1002431186511
-140.22056155793186
-144.22105781832815
-145.2463666687072
-141.92644787719232
-141.79741200336207
-143.2514668565401
-136.77930246382425
-146.6866175178875
-138.8475851234224
-132.7939124294007
-142.10790831861956
-129.77740976695048
-143.72619074937435
-142.40222974570176
-141.27557070563387
-133.77566904494805
-149.03620762183454
-137.70563835417136
-143.00501253110963
-145.44223571454344
-139.6724180213789
-142.42215715743603
-144.77078141649068
-150.95267456247677
-147.75264814533884
-127.95565210278951
-136.8904703835218
-143.6557774028974
-130.83106416126657
-139.36592555979217
-144.36883169927592
-132.63265153287236
-144.39296816054153
-145.76671802226363
-142.14934851347377
-150.1987391715877
-145.08140001100008
-138.4117272001185
-142.49375358705134
-144.49921908022577
-140.14920494477073
-138.1813397730613
-146.49542360643213
-152.2467552614085
-141.47463962128023
-129.64938329385944
-129.16097301710636
-152.66513804078895
-139.754778104314
-145.26672406682448
-135.18263172883258
-146.28334244548788
-140.11354825358376
-142.18457539686892
-145.10861444672585
-144.1085677278684
-138.34843932112526
-146.56830065924888
-139.97506926605107
-127.07190662248084
-141.39886050566724
-145.90546323137525
-150.1386791826228
-126.22790613329
-143.9777429970871
-131.19374577061794
-140.7379851375188
-142.78930035256957
-135.83677557539866
-145.05885235404537
-130.16471912641947
-130.15290691746816
